usage_id,device_id,apartment_id,usage_date,consumption_m3
USE-20260401-008-027,WTR-008-027,APT-008-027,2026-04-01,0.858
USE-20260401-008-028,WTR-008-028,APT-008-028,2026-04-01,0.749
USE-20260401-008-029,WTR-008-029,APT-008-029,2026-04-01,0.919
USE-20260401-008-030,WTR-008-030,APT-008-030,2026-04-01,0.452
USE-20260401-008-031,WTR-008-031,APT-008-031,2026-04-01,0.31
USE-20260401-008-032,WTR-008-032,APT-008-032,2026-04-01,0.625
USE-20260401-008-033,WTR-008-033,APT-008-033,2026-04-01,0.384
USE-20260401-008-034,WTR-008-034,APT-008-034,2026-04-01,0.637
USE-20260401-008-035,WTR-008-035,APT-008-035,2026-04-01,0.317
USE-20260401-008-036,WTR-008-036,APT-008-036,2026-04-01,0.641
USE-20260401-008-037,WTR-008-037,APT-008-037,2026-04-01,0.774
USE-20260401-008-038,WTR-008-038,APT-008-038,2026-04-01,0.876
USE-20260401-008-039,WTR-008-039,APT-008-039,2026-04-01,0.75
USE-20260401-008-040,WTR-008-040,APT-008-040,2026-04-01,0.541
USE-20260401-008-041,WTR-008-041,APT-008-041,2026-04-01,0.497
USE-20260401-008-042,WTR-008-042,APT-008-042,2026-04-01,0.421
USE-20260401-008-043,WTR-008-043,APT-008-043,2026-04-01,0.39
USE-20260401-008-044,WTR-008-044,APT-008-044,2026-04-01,0.772
USE-20260401-008-045,WTR-008-045,APT-008-045,2026-04-01,0.907
USE-20260401-008-046,WTR-008-046,APT-008-046,2026-04-01,0.493
USE-20260401-008-047,WTR-008-047,APT-008-047,2026-04-01,0.449
USE-20260401-008-048,WTR-008-048,APT-008-048,2026-04-01,0.934
USE-20260401-008-049,WTR-008-049,APT-008-049,2026-04-01,0.37
USE-20260401-008-050,WTR-008-050,APT-008-050,2026-04-01,0.789
USE-20260401-009-001,WTR-009-001,APT-009-001,2026-04-01,0.467
USE-20260401-009-002,WTR-009-002,APT-009-002,2026-04-01,0.477
USE-20260401-009-003,WTR-009-003,APT-009-003,2026-04-01,0.621
USE-20260401-009-004,WTR-009-004,APT-009-004,2026-04-01,0.626
USE-20260401-009-005,WTR-009-005,APT-009-005,2026-04-01,0.559
USE-20260401-009-006,WTR-009-006,APT-009-006,2026-04-01,0.819
USE-20260401-009-007,WTR-009-007,APT-009-007,2026-04-01,0.474
USE-20260401-009-008,WTR-009-008,APT-009-008,2026-04-01,0.533
USE-20260401-009-009,WTR-009-009,APT-009-009,2026-04-01,0.565
USE-20260401-009-010,WTR-009-010,APT-009-010,2026-04-01,0.423
USE-20260401-009-011,WTR-009-011,APT-009-011,2026-04-01,0.636
USE-20260401-009-012,WTR-009-012,APT-009-012,2026-04-01,0.414
USE-20260401-009-013,WTR-009-013,APT-009-013,2026-04-01,0.477
USE-20260401-009-014,WTR-009-014,APT-009-014,2026-04-01,0.794
USE-20260401-009-015,WTR-009-015,APT-009-015,2026-04-01,0.59
USE-20260401-009-016,WTR-009-016,APT-009-016,2026-04-01,0.459
USE-20260401-009-017,WTR-009-017,APT-009-017,2026-04-01,0.738
USE-20260401-009-018,WTR-009-018,APT-009-018,2026-04-01,0.39
USE-20260401-009-019,WTR-009-019,APT-009-019,2026-04-01,0.693
USE-20260401-009-020,WTR-009-020,APT-009-020,2026-04-01,0.386
USE-20260401-009-021,WTR-009-021,APT-009-021,2026-04-01,0.901
USE-20260401-009-022,WTR-009-022,APT-009-022,2026-04-01,0.762
USE-20260401-009-023,WTR-009-023,APT-009-023,2026-04-01,0.681
USE-20260401-009-024,WTR-009-024,APT-009-024,2026-04-01,0.461
USE-20260401-009-025,WTR-009-025,APT-009-025,2026-04-01,0.708
USE-20260401-009-026,WTR-009-026,APT-009-026,2026-04-01,0.937
USE-20260401-009-027,WTR-009-027,APT-009-027,2026-04-01,0.488
USE-20260401-009-028,WTR-009-028,APT-009-028,2026-04-01,0.437
USE-20260401-009-029,WTR-009-029,APT-009-029,2026-04-01,0.888
USE-20260401-009-030,WTR-009-030,APT-009-030,2026-04-01,0.233
USE-20260401-009-031,WTR-009-031,APT-009-031,2026-04-01,0.533
USE-20260401-009-032,WTR-009-032,APT-009-032,2026-04-01,0.21
USE-20260401-009-033,WTR-009-033,APT-009-033,2026-04-01,0.517
USE-20260401-009-034,WTR-009-034,APT-009-034,2026-04-01,0.718
USE-20260401-009-035,WTR-009-035,APT-009-035,2026-04-01,0.732
USE-20260401-009-036,WTR-009-036,APT-009-036,2026-04-01,0.732
USE-20260401-009-037,WTR-009-037,APT-009-037,2026-04-01,0.747
USE-20260401-009-038,WTR-009-038,APT-009-038,2026-04-01,0.501
USE-20260401-009-039,WTR-009-039,APT-009-039,2026-04-01,0.45
USE-20260401-009-040,WTR-009-040,APT-009-040,2026-04-01,0.711
USE-20260401-009-041,WTR-009-041,APT-009-041,2026-04-01,0.412
USE-20260401-009-042,WTR-009-042,APT-009-042,2026-04-01,0.377
USE-20260401-009-043,WTR-009-043,APT-009-043,2026-04-01,0.3
USE-20260401-009-044,WTR-009-044,APT-009-044,2026-04-01,0.539
USE-20260401-009-045,WTR-009-045,APT-009-045,2026-04-01,0.271
USE-20260401-009-046,WTR-009-046,APT-009-046,2026-04-01,0.631
USE-20260401-009-047,WTR-009-047,APT-009-047,2026-04-01,0.411
USE-20260401-009-048,WTR-009-048,APT-009-048,2026-04-01,0.301
USE-20260401-009-049,WTR-009-049,APT-009-049,2026-04-01,0.639
USE-20260401-009-050,WTR-009-050,APT-009-050,2026-04-01,0.552
USE-20260401-010-001,WTR-010-001,APT-010-001,2026-04-01,0.375
USE-20260401-010-002,WTR-010-002,APT-010-002,2026-04-01,0.75
USE-20260401-010-003,WTR-010-003,APT-010-003,2026-04-01,0.486
USE-20260401-010-004,WTR-010-004,APT-010-004,2026-04-01,0.8
USE-20260401-010-005,WTR-010-005,APT-010-005,2026-04-01,0.486
USE-20260401-010-006,WTR-010-006,APT-010-006,2026-04-01,0.512
USE-20260401-010-007,WTR-010-007,APT-010-007,2026-04-01,0.537
USE-20260401-010-008,WTR-010-008,APT-010-008,2026-04-01,0.293
USE-20260401-010-009,WTR-010-009,APT-010-009,2026-04-01,0.483
USE-20260401-010-010,WTR-010-010,APT-010-010,2026-04-01,0.405
USE-20260401-010-011,WTR-010-011,APT-010-011,2026-04-01,0.888
USE-20260401-010-012,WTR-010-012,APT-010-012,2026-04-01,0.554
USE-20260401-010-013,WTR-010-013,APT-010-013,2026-04-01,0.322
USE-20260401-010-014,WTR-010-014,APT-010-014,2026-04-01,0.649
USE-20260401-010-015,WTR-010-015,APT-010-015,2026-04-01,0.605
USE-20260401-010-016,WTR-010-016,APT-010-016,2026-04-01,0.362
USE-20260401-010-017,WTR-010-017,APT-010-017,2026-04-01,0.704
USE-20260401-010-018,WTR-010-018,APT-010-018,2026-04-01,0.84
USE-20260401-010-019,WTR-010-019,APT-010-019,2026-04-01,0.548
USE-20260401-010-020,WTR-010-020,APT-010-020,2026-04-01,0.629
USE-20260401-010-021,WTR-010-021,APT-010-021,2026-04-01,0.357
USE-20260401-010-022,WTR-010-022,APT-010-022,2026-04-01,0.188
USE-20260401-010-023,WTR-010-023,APT-010-023,2026-04-01,0.48
USE-20260401-010-024,WTR-010-024,APT-010-024,2026-04-01,0.806
USE-20260401-010-025,WTR-010-025,APT-010-025,2026-04-01,0.844
USE-20260401-010-026,WTR-010-026,APT-010-026,2026-04-01,0.359
USE-20260401-010-027,WTR-010-027,APT-010-027,2026-04-01,0.428
USE-20260401-010-028,WTR-010-028,APT-010-028,2026-04-01,0.662
USE-20260401-010-029,WTR-010-029,APT-010-029,2026-04-01,0.637
USE-20260401-010-030,WTR-010-030,APT-010-030,2026-04-01,0.685
USE-20260401-010-031,WTR-010-031,APT-010-031,2026-04-01,0.7
USE-20260401-010-032,WTR-010-032,APT-010-032,2026-04-01,0.49
USE-20260401-010-033,WTR-010-033,APT-010-033,2026-04-01,0.466
USE-20260401-010-034,WTR-010-034,APT-010-034,2026-04-01,0.752
USE-20260401-010-035,WTR-010-035,APT-010-035,2026-04-01,0.6
USE-20260401-010-036,WTR-010-036,APT-010-036,2026-04-01,0.495
USE-20260401-010-037,WTR-010-037,APT-010-037,2026-04-01,0.532
USE-20260401-010-038,WTR-010-038,APT-010-038,2026-04-01,0.29
USE-20260401-010-039,WTR-010-039,APT-010-039,2026-04-01,0.754
USE-20260401-010-040,WTR-010-040,APT-010-040,2026-04-01,0.86
USE-20260401-010-041,WTR-010-041,APT-010-041,2026-04-01,0.719
USE-20260401-010-042,WTR-010-042,APT-010-042,2026-04-01,0.954
USE-20260401-010-043,WTR-010-043,APT-010-043,2026-04-01,0.386
USE-20260401-010-044,WTR-010-044,APT-010-044,2026-04-01,0.308
USE-20260401-010-045,WTR-010-045,APT-010-045,2026-04-01,0.828
USE-20260401-010-046,WTR-010-046,APT-010-046,2026-04-01,0.425
USE-20260401-010-047,WTR-010-047,APT-010-047,2026-04-01,0.556
USE-20260401-010-048,WTR-010-048,APT-010-048,2026-04-01,0.364
USE-20260401-010-049,WTR-010-049,APT-010-049,2026-04-01,0.581
USE-20260401-010-050,WTR-010-050,APT-010-050,2026-04-01,0.264
USE-20260402-001-001,WTR-001-001,APT-001-001,2026-04-02,0.457
USE-20260402-001-002,WTR-001-002,APT-001-002,2026-04-02,0.88
USE-20260402-001-003,WTR-001-003,APT-001-003,2026-04-02,0.381
USE-20260402-001-004,WTR-001-004,APT-001-004,2026-04-02,0.427
USE-20260402-001-005,WTR-001-005,APT-001-005,2026-04-02,0.326
USE-20260402-001-006,WTR-001-006,APT-001-006,2026-04-02,0.643
USE-20260402-001-007,WTR-001-007,APT-001-007,2026-04-02,0.33
USE-20260402-001-008,WTR-001-008,APT-001-008,2026-04-02,0.445
USE-20260402-001-009,WTR-001-009,APT-001-009,2026-04-02,0.384
USE-20260402-001-010,WTR-001-010,APT-001-010,2026-04-02,0.449
USE-20260402-001-011,WTR-001-011,APT-001-011,2026-04-02,0.763
USE-20260402-001-012,WTR-001-012,APT-001-012,2026-04-02,0.712
USE-20260402-001-013,WTR-001-013,APT-001-013,2026-04-02,0.587
USE-20260402-001-014,WTR-001-014,APT-001-014,2026-04-02,0.304
USE-20260402-001-015,WTR-001-015,APT-001-015,2026-04-02,0.48
USE-20260402-001-016,WTR-001-016,APT-001-016,2026-04-02,0.84
USE-20260402-001-017,WTR-001-017,APT-001-017,2026-04-02,0.688
USE-20260402-001-018,WTR-001-018,APT-001-018,2026-04-02,0.432
USE-20260402-001-019,WTR-001-019,APT-001-019,2026-04-02,0.634
USE-20260402-001-020,WTR-001-020,APT-001-020,2026-04-02,0.443
USE-20260402-001-021,WTR-001-021,APT-001-021,2026-04-02,0.24
USE-20260402-001-022,WTR-001-022,APT-001-022,2026-04-02,0.694
USE-20260402-001-023,WTR-001-023,APT-001-023,2026-04-02,0.53
USE-20260402-001-024,WTR-001-024,APT-001-024,2026-04-02,0.428
USE-20260402-001-025,WTR-001-025,APT-001-025,2026-04-02,0.599
USE-20260402-001-026,WTR-001-026,APT-001-026,2026-04-02,0.229
USE-20260402-001-027,WTR-001-027,APT-001-027,2026-04-02,0.462
USE-20260402-001-028,WTR-001-028,APT-001-028,2026-04-02,0.627
USE-20260402-001-029,WTR-001-029,APT-001-029,2026-04-02,0.655
USE-20260402-001-030,WTR-001-030,APT-001-030,2026-04-02,0.441
USE-20260402-001-031,WTR-001-031,APT-001-031,2026-04-02,0.433
USE-20260402-001-032,WTR-001-032,APT-001-032,2026-04-02,0.349
USE-20260402-001-033,WTR-001-033,APT-001-033,2026-04-02,0.611
USE-20260402-001-034,WTR-001-034,APT-001-034,2026-04-02,0.403
USE-20260402-001-035,WTR-001-035,APT-001-035,2026-04-02,0.326
USE-20260402-001-036,WTR-001-036,APT-001-036,2026-04-02,0.626
USE-20260402-001-037,WTR-001-037,APT-001-037,2026-04-02,0.503
USE-20260402-001-038,WTR-001-038,APT-001-038,2026-04-02,0.568
USE-20260402-001-039,WTR-001-039,APT-001-039,2026-04-02,0.672
USE-20260402-001-040,WTR-001-040,APT-001-040,2026-04-02,0.541
USE-20260402-001-041,WTR-001-041,APT-001-041,2026-04-02,0.45
USE-20260402-001-042,WTR-001-042,APT-001-042,2026-04-02,0.413
USE-20260402-001-043,WTR-001-043,APT-001-043,2026-04-02,0.614
USE-20260402-001-044,WTR-001-044,APT-001-044,2026-04-02,0.948
USE-20260402-001-045,WTR-001-045,APT-001-045,2026-04-02,0.283
USE-20260402-001-046,WTR-001-046,APT-001-046,2026-04-02,0.454
USE-20260402-001-047,WTR-001-047,APT-001-047,2026-04-02,0.699
USE-20260402-001-048,WTR-001-048,APT-001-048,2026-04-02,0.363
USE-20260402-001-049,WTR-001-049,APT-001-049,2026-04-02,0.411
USE-20260402-001-050,WTR-001-050,APT-001-050,2026-04-02,0.538
USE-20260402-002-001,WTR-002-001,APT-002-001,2026-04-02,0.632
USE-20260402-002-002,WTR-002-002,APT-002-002,2026-04-02,0.531
USE-20260402-002-003,WTR-002-003,APT-002-003,2026-04-02,0.779
USE-20260402-002-004,WTR-002-004,APT-002-004,2026-04-02,0.76
USE-20260402-002-005,WTR-002-005,APT-002-005,2026-04-02,0.773
USE-20260402-002-006,WTR-002-006,APT-002-006,2026-04-02,0.564
USE-20260402-002-007,WTR-002-007,APT-002-007,2026-04-02,0.491
USE-20260402-002-008,WTR-002-008,APT-002-008,2026-04-02,0.561
USE-20260402-002-009,WTR-002-009,APT-002-009,2026-04-02,0.782
USE-20260402-002-010,WTR-002-010,APT-002-010,2026-04-02,0.653
USE-20260402-002-011,WTR-002-011,APT-002-011,2026-04-02,0.585
USE-20260402-002-012,WTR-002-012,APT-002-012,2026-04-02,1.049
USE-20260402-002-013,WTR-002-013,APT-002-013,2026-04-02,0.453
USE-20260402-002-014,WTR-002-014,APT-002-014,2026-04-02,0.353
USE-20260402-002-015,WTR-002-015,APT-002-015,2026-04-02,0.695
USE-20260402-002-016,WTR-002-016,APT-002-016,2026-04-02,0.655
USE-20260402-002-017,WTR-002-017,APT-002-017,2026-04-02,0.21
USE-20260402-002-018,WTR-002-018,APT-002-018,2026-04-02,0.56
USE-20260402-002-019,WTR-002-019,APT-002-019,2026-04-02,0.424
USE-20260402-002-020,WTR-002-020,APT-002-020,2026-04-02,0.572
USE-20260402-002-021,WTR-002-021,APT-002-021,2026-04-02,0.382
USE-20260402-002-022,WTR-002-022,APT-002-022,2026-04-02,0.52
USE-20260402-002-023,WTR-002-023,APT-002-023,2026-04-02,0.665
USE-20260402-002-024,WTR-002-024,APT-002-024,2026-04-02,0.59
USE-20260402-002-025,WTR-002-025,APT-002-025,2026-04-02,0.733
USE-20260402-002-026,WTR-002-026,APT-002-026,2026-04-02,0.282
USE-20260402-002-027,WTR-002-027,APT-002-027,2026-04-02,0.4
USE-20260402-002-028,WTR-002-028,APT-002-028,2026-04-02,0.725
USE-20260402-002-029,WTR-002-029,APT-002-029,2026-04-02,0.371
USE-20260402-002-030,WTR-002-030,APT-002-030,2026-04-02,0.476
USE-20260402-002-031,WTR-002-031,APT-002-031,2026-04-02,0.666
USE-20260402-002-032,WTR-002-032,APT-002-032,2026-04-02,0.5
USE-20260402-002-033,WTR-002-033,APT-002-033,2026-04-02,0.706
USE-20260402-002-034,WTR-002-034,APT-002-034,2026-04-02,0.825
USE-20260402-002-035,WTR-002-035,APT-002-035,2026-04-02,0.395
USE-20260402-002-036,WTR-002-036,APT-002-036,2026-04-02,0.654
USE-20260402-002-037,WTR-002-037,APT-002-037,2026-04-02,0.342
USE-20260402-002-038,WTR-002-038,APT-002-038,2026-04-02,0.504
USE-20260402-002-039,WTR-002-039,APT-002-039,2026-04-02,0.733
USE-20260402-002-040,WTR-002-040,APT-002-040,2026-04-02,0.308
USE-20260402-002-041,WTR-002-041,APT-002-041,2026-04-02,0.386
USE-20260402-002-042,WTR-002-042,APT-002-042,2026-04-02,0.644
USE-20260402-002-043,WTR-002-043,APT-002-043,2026-04-02,0.42
USE-20260402-002-044,WTR-002-044,APT-002-044,2026-04-02,0.59
USE-20260402-002-045,WTR-002-045,APT-002-045,2026-04-02,0.884
USE-20260402-002-046,WTR-002-046,APT-002-046,2026-04-02,0.488
USE-20260402-002-047,WTR-002-047,APT-002-047,2026-04-02,0.677
USE-20260402-002-048,WTR-002-048,APT-002-048,2026-04-02,0.432
USE-20260402-002-049,WTR-002-049,APT-002-049,2026-04-02,0.559
USE-20260402-002-050,WTR-002-050,APT-002-050,2026-04-02,0.671
USE-20260402-003-001,WTR-003-001,APT-003-001,2026-04-02,0.84
USE-20260402-003-002,WTR-003-002,APT-003-002,2026-04-02,0.438
USE-20260402-003-003,WTR-003-003,APT-003-003,2026-04-02,0.453
USE-20260402-003-004,WTR-003-004,APT-003-004,2026-04-02,0.493
USE-20260402-003-005,WTR-003-005,APT-003-005,2026-04-02,0.6
USE-20260402-003-006,WTR-003-006,APT-003-006,2026-04-02,0.777
USE-20260402-003-007,WTR-003-007,APT-003-007,2026-04-02,0.315
USE-20260402-003-008,WTR-003-008,APT-003-008,2026-04-02,0.276
USE-20260402-003-009,WTR-003-009,APT-003-009,2026-04-02,0.231
USE-20260402-003-010,WTR-003-010,APT-003-010,2026-04-02,0.505
USE-20260402-003-011,WTR-003-011,APT-003-011,2026-04-02,0.709
USE-20260402-003-012,WTR-003-012,APT-003-012,2026-04-02,0.543
USE-20260402-003-013,WTR-003-013,APT-003-013,2026-04-02,0.764
USE-20260402-003-014,WTR-003-014,APT-003-014,2026-04-02,0.414
USE-20260402-003-015,WTR-003-015,APT-003-015,2026-04-02,1.107
USE-20260402-003-016,WTR-003-016,APT-003-016,2026-04-02,0.74
USE-20260402-003-017,WTR-003-017,APT-003-017,2026-04-02,0.737
USE-20260402-003-018,WTR-003-018,APT-003-018,2026-04-02,0.441
USE-20260402-003-019,WTR-003-019,APT-003-019,2026-04-02,0.796
USE-20260402-003-020,WTR-003-020,APT-003-020,2026-04-02,0.755
USE-20260402-003-021,WTR-003-021,APT-003-021,2026-04-02,0.595
USE-20260402-003-022,WTR-003-022,APT-003-022,2026-04-02,0.419
USE-20260402-003-023,WTR-003-023,APT-003-023,2026-04-02,0.537
USE-20260402-003-024,WTR-003-024,APT-003-024,2026-04-02,0.933
USE-20260402-003-025,WTR-003-025,APT-003-025,2026-04-02,0.837
USE-20260402-003-026,WTR-003-026,APT-003-026,2026-04-02,0.337
USE-20260402-003-027,WTR-003-027,APT-003-027,2026-04-02,0.43
USE-20260402-003-028,WTR-003-028,APT-003-028,2026-04-02,0.7
USE-20260402-003-029,WTR-003-029,APT-003-029,2026-04-02,0.729
USE-20260402-003-030,WTR-003-030,APT-003-030,2026-04-02,0.769
USE-20260402-003-031,WTR-003-031,APT-003-031,2026-04-02,0.345
USE-20260402-003-032,WTR-003-032,APT-003-032,2026-04-02,0.508
USE-20260402-003-033,WTR-003-033,APT-003-033,2026-04-02,0.367
USE-20260402-003-034,WTR-003-034,APT-003-034,2026-04-02,0.344
USE-20260402-003-035,WTR-003-035,APT-003-035,2026-04-02,0.428
USE-20260402-003-036,WTR-003-036,APT-003-036,2026-04-02,0.458
USE-20260402-003-037,WTR-003-037,APT-003-037,2026-04-02,0.85
USE-20260402-003-038,WTR-003-038,APT-003-038,2026-04-02,0.732
USE-20260402-003-039,WTR-003-039,APT-003-039,2026-04-02,0.272
USE-20260402-003-040,WTR-003-040,APT-003-040,2026-04-02,0.515
USE-20260402-003-041,WTR-003-041,APT-003-041,2026-04-02,0.667
USE-20260402-003-042,WTR-003-042,APT-003-042,2026-04-02,0.984
USE-20260402-003-043,WTR-003-043,APT-003-043,2026-04-02,0.679
USE-20260402-003-044,WTR-003-044,APT-003-044,2026-04-02,0.482
USE-20260402-003-045,WTR-003-045,APT-003-045,2026-04-02,0.52
USE-20260402-003-046,WTR-003-046,APT-003-046,2026-04-02,0.517
USE-20260402-003-047,WTR-003-047,APT-003-047,2026-04-02,0.155
USE-20260402-003-048,WTR-003-048,APT-003-048,2026-04-02,0.613
USE-20260402-003-049,WTR-003-049,APT-003-049,2026-04-02,0.361
USE-20260402-003-050,WTR-003-050,APT-003-050,2026-04-02,0.83
USE-20260402-004-001,WTR-004-001,APT-004-001,2026-04-02,0.774
USE-20260402-004-002,WTR-004-002,APT-004-002,2026-04-02,0.474
USE-20260402-004-003,WTR-004-003,APT-004-003,2026-04-02,0.517
USE-20260402-004-004,WTR-004-004,APT-004-004,2026-04-02,0.287
USE-20260402-004-005,WTR-004-005,APT-004-005,2026-04-02,0.861
USE-20260402-004-006,WTR-004-006,APT-004-006,2026-04-02,0.385
USE-20260402-004-007,WTR-004-007,APT-004-007,2026-04-02,0.552
USE-20260402-004-008,WTR-004-008,APT-004-008,2026-04-02,0.378
USE-20260402-004-009,WTR-004-009,APT-004-009,2026-04-02,0.397
USE-20260402-004-010,WTR-004-010,APT-004-010,2026-04-02,0.6
USE-20260402-004-011,WTR-004-011,APT-004-011,2026-04-02,0.542
USE-20260402-004-012,WTR-004-012,APT-004-012,2026-04-02,0.545
USE-20260402-004-013,WTR-004-013,APT-004-013,2026-04-02,0.616
USE-20260402-004-014,WTR-004-014,APT-004-014,2026-04-02,0.484
USE-20260402-004-015,WTR-004-015,APT-004-015,2026-04-02,0.523
USE-20260402-004-016,WTR-004-016,APT-004-016,2026-04-02,0.635
USE-20260402-004-017,WTR-004-017,APT-004-017,2026-04-02,0.359
USE-20260402-004-018,WTR-004-018,APT-004-018,2026-04-02,0.958
USE-20260402-004-019,WTR-004-019,APT-004-019,2026-04-02,0.158
USE-20260402-004-020,WTR-004-020,APT-004-020,2026-04-02,0.682
USE-20260402-004-021,WTR-004-021,APT-004-021,2026-04-02,0.79
USE-20260402-004-022,WTR-004-022,APT-004-022,2026-04-02,0.337
USE-20260402-004-023,WTR-004-023,APT-004-023,2026-04-02,0.351
USE-20260402-004-024,WTR-004-024,APT-004-024,2026-04-02,0.505
USE-20260402-004-025,WTR-004-025,APT-004-025,2026-04-02,0.428
USE-20260402-004-026,WTR-004-026,APT-004-026,2026-04-02,0.597
USE-20260402-004-027,WTR-004-027,APT-004-027,2026-04-02,0.469
USE-20260402-004-028,WTR-004-028,APT-004-028,2026-04-02,0.526
USE-20260402-004-029,WTR-004-029,APT-004-029,2026-04-02,0.748
USE-20260402-004-030,WTR-004-030,APT-004-030,2026-04-02,0.486
USE-20260402-004-031,WTR-004-031,APT-004-031,2026-04-02,0.637
USE-20260402-004-032,WTR-004-032,APT-004-032,2026-04-02,0.286
USE-20260402-004-033,WTR-004-033,APT-004-033,2026-04-02,0.336
USE-20260402-004-034,WTR-004-034,APT-004-034,2026-04-02,0.609
USE-20260402-004-035,WTR-004-035,APT-004-035,2026-04-02,0.453
USE-20260402-004-036,WTR-004-036,APT-004-036,2026-04-02,0.636
USE-20260402-004-037,WTR-004-037,APT-004-037,2026-04-02,0.587
USE-20260402-004-038,WTR-004-038,APT-004-038,2026-04-02,0.569
USE-20260402-004-039,WTR-004-039,APT-004-039,2026-04-02,0.833
USE-20260402-004-040,WTR-004-040,APT-004-040,2026-04-02,0.417
USE-20260402-004-041,WTR-004-041,APT-004-041,2026-04-02,0.663
USE-20260402-004-042,WTR-004-042,APT-004-042,2026-04-02,0.778
USE-20260402-004-043,WTR-004-043,APT-004-043,2026-04-02,0.29
USE-20260402-004-044,WTR-004-044,APT-004-044,2026-04-02,0.625
USE-20260402-004-045,WTR-004-045,APT-004-045,2026-04-02,0.701
USE-20260402-004-046,WTR-004-046,APT-004-046,2026-04-02,0.671
USE-20260402-004-047,WTR-004-047,APT-004-047,2026-04-02,0.772
USE-20260402-004-048,WTR-004-048,APT-004-048,2026-04-02,0.275
USE-20260402-004-049,WTR-004-049,APT-004-049,2026-04-02,0.457
USE-20260402-004-050,WTR-004-050,APT-004-050,2026-04-02,0.528
USE-20260402-005-001,WTR-005-001,APT-005-001,2026-04-02,0.336
USE-20260402-005-002,WTR-005-002,APT-005-002,2026-04-02,0.763
USE-20260402-005-003,WTR-005-003,APT-005-003,2026-04-02,0.465
USE-20260402-005-004,WTR-005-004,APT-005-004,2026-04-02,0.38
USE-20260402-005-005,WTR-005-005,APT-005-005,2026-04-02,0.408
USE-20260402-005-006,WTR-005-006,APT-005-006,2026-04-02,0.431
USE-20260402-005-007,WTR-005-007,APT-005-007,2026-04-02,0.445
USE-20260402-005-008,WTR-005-008,APT-005-008,2026-04-02,0.762
USE-20260402-005-009,WTR-005-009,APT-005-009,2026-04-02,0.206
USE-20260402-005-010,WTR-005-010,APT-005-010,2026-04-02,0.989
USE-20260402-005-011,WTR-005-011,APT-005-011,2026-04-02,0.576
USE-20260402-005-012,WTR-005-012,APT-005-012,2026-04-02,0.538
USE-20260402-005-013,WTR-005-013,APT-005-013,2026-04-02,0.484
USE-20260402-005-014,WTR-005-014,APT-005-014,2026-04-02,0.598
USE-20260402-005-015,WTR-005-015,APT-005-015,2026-04-02,0.714
USE-20260402-005-016,WTR-005-016,APT-005-016,2026-04-02,0.683
USE-20260402-005-017,WTR-005-017,APT-005-017,2026-04-02,0.636
USE-20260402-005-018,WTR-005-018,APT-005-018,2026-04-02,0.744
USE-20260402-005-019,WTR-005-019,APT-005-019,2026-04-02,0.506
USE-20260402-005-020,WTR-005-020,APT-005-020,2026-04-02,0.543
USE-20260402-005-021,WTR-005-021,APT-005-021,2026-04-02,0.406
USE-20260402-005-022,WTR-005-022,APT-005-022,2026-04-02,0.237
USE-20260402-005-023,WTR-005-023,APT-005-023,2026-04-02,0.506
USE-20260402-005-024,WTR-005-024,APT-005-024,2026-04-02,0.64
USE-20260402-005-025,WTR-005-025,APT-005-025,2026-04-02,0.747
USE-20260402-005-026,WTR-005-026,APT-005-026,2026-04-02,0.595
USE-20260402-005-027,WTR-005-027,APT-005-027,2026-04-02,0.552
